Ticket_ID,Ticket_Type,Queue,Priority,Assigned_Team,Category,Status,Created_Date,Resolved_Date,Region
IT5827,Problem,Product Support,low,4 - Management,Security,In Progress,23-06-2024,22-08-2024,NA
IT5828,Change,Technical Support,high,4 - Management,Customer,Resolved,26-06-2024,17-07-2024,MEA
IT5829,Request,Product Support,high,4 - Management,Documentation,In Progress,29-06-2024,16-06-2024,APAC
IT5830,Request,Customer Service,medium,2 - Regular,Customer,Open,15-06-2024,17-06-2024,APAC
IT5831,Request,Customer Service,low,1 - Junior,Feedback,Resolved,15-06-2024,26-06-2024,LATAM
IT5832,Change,Customer Service,medium,3 - Senior,Update,Open,16-06-2024,02-07-2024,EU
IT5833,Incident,Technical Support,low,2 - Regular,,Open,17-06-2024,08-07-2024,EU
IT5834,Request,Customer Service,low,1 - Junior,Sales,In Progress,20-06-2024,11-07-2024,NA
IT5835,Incident,Technical Support,medium,4 - Management,Virus,Resolved,23-06-2024,14-07-2024,APAC
IT5836,Request,Technical Support,high,2 - Regular,Sales,In Progress,26-06-2024,17-07-2024,APAC
IT5837,Request,Sales and Pre-Sales,low,1 - Junior,IT,Open,29-06-2024,16-06-2024,EU
IT5838,Change,Product Support,low,3 - Senior,Feature,Resolved,29-06-2024,17-06-2024,LATAM
IT5839,Request,Product Support,medium,2 - Regular,Documentation,In Progress,15-06-2024,17-06-2024,LATAM
IT5840,Incident,Billing and Payments,low,3 - Senior,Network,Open,15-06-2024,17-07-2024,NA
IT5841,Incident,IT Support,medium,2 - Regular,Technical,Open,16-06-2024,16-06-2024,LATAM
IT5842,Incident,Technical Support,medium,1 - Junior,Crash,Open,17-06-2024,17-06-2024,EU
IT5843,Incident,Technical Support,high,2 - Regular,Customer,In Progress,20-06-2024,17-07-2024,MEA
IT5844,Problem,Customer Service,medium,3 - Senior,Performance,Resolved,23-06-2024,16-06-2024,MEA
IT5845,Incident,Technical Support,high,2 - Regular,Performance,In Progress,26-06-2024,05-07-2024,APAC
IT5846,Request,Billing and Payments,medium,4 - Management,Security,Open,29-06-2024,14-07-2024,NA
IT5847,Incident,Product Support,medium,4 - Management,Performance,Resolved,29-06-2024,29-07-2024,NA
IT5848,Incident,IT Support,high,2 - Regular,Crash,Open,15-06-2024,01-08-2024,APAC
IT5849,Problem,Product Support,low,2 - Regular,Performance,Open,15-06-2024,07-08-2024,EU
IT5850,Incident,Service Outages and Maintenance,high,2 - Regular,Disruption,In Progress,16-06-2024,10-08-2024,EU
IT5851,Problem,Technical Support,medium,1 - Junior,Hardware,Resolved,17-06-2024,22-08-2024,NA
IT5852,Change,Sales and Pre-Sales,low,4 - Management,Feedback,In Progress,20-06-2024,25-08-2024,LATAM
IT5853,Incident,Returns and Exchanges,high,3 - Senior,Bug,Open,29-06-2024,28-08-2024,NA
IT5854,Request,IT Support,low,3 - Senior,Marketing,Resolved,15-06-2024,03-09-2024,NA
IT5855,Request,Returns and Exchanges,low,1 - Junior,Documentation,In Progress,15-06-2024,17-06-2024,EU
IT5856,Incident,Product Support,medium,4 - Management,Customer,Open,16-06-2024,20-06-2024,EU
IT5857,Problem,Customer Service,medium,2 - Regular,Security,Open,17-06-2024,23-06-2024,LATAM
IT5858,Request,IT Support,medium,3 - Senior,Feature,Open,20-06-2024,02-07-2024,MEA
IT5859,Problem,IT Support,high,3 - Senior,Security,In Progress,29-06-2024,08-07-2024,APAC
IT5860,Problem,Customer Service,high,2 - Regular,Crash,Resolved,15-06-2024,11-07-2024,APAC
IT5861,Incident,Technical Support,high,4 - Management,Crash,In Progress,15-06-2024,14-07-2024,APAC
IT5862,Problem,Customer Service,low,2 - Regular,Bug,Open,16-06-2024,17-07-2024,NA
IT5863,Request,Customer Service,high,4 - Management,Guidance,Resolved,17-06-2024,16-06-2024,APAC
IT5864,Request,Sales and Pre-Sales,low,3 - Senior,Sales,Open,20-06-2024,17-06-2024,MEA
IT5865,Incident,Product Support,medium,2 - Regular,Integration,Open,29-06-2024,17-07-2024,MEA
IT5866,Change,IT Support,high,3 - Senior,Feature,In Progress,15-06-2024,16-06-2024,APAC
IT5867,Problem,Product Support,low,2 - Regular,Bug,Resolved,15-06-2024,17-06-2024,MEA
IT5868,Problem,Product Support,medium,1 - Junior,Integration,In Progress,15-06-2024,16-06-2024,LATAM
IT5869,Problem,Product Support,high,4 - Management,Marketing,Open,15-06-2024,17-07-2024,NA
IT5870,Request,Billing and Payments,high,4 - Management,Payment,Resolved,16-06-2024,04-08-2024,MEA
IT5871,Request,Billing and Payments,medium,4 - Management,Sales,In Progress,17-06-2024,10-08-2024,MEA
IT5872,Problem,Product Support,medium,2 - Regular,Bug,Open,20-06-2024,13-08-2024,MEA
IT5873,Request,Technical Support,medium,2 - Regular,Documentation,Open,23-06-2024,25-08-2024,MEA
IT5874,Request,Customer Service,medium,3 - Senior,Product,Open,26-06-2024,20-06-2024,NA
IT5875,Incident,Product Support,medium,4 - Management,Performance,In Progress,29-06-2024,23-06-2024,MEA
IT5876,Problem,IT Support,high,3 - Senior,Performance,Resolved,15-06-2024,26-06-2024,APAC
IT5877,Incident,Product Support,low,2 - Regular,Campaign,In Progress,15-06-2024,02-07-2024,EU
IT5878,Change,Customer Service,medium,4 - Management,Product,Open,16-06-2024,05-07-2024,EU
IT5879,Incident,Customer Service,low,2 - Regular,Performance,Resolved,17-06-2024,08-07-2024,NA
IT5880,Request,Product Support,medium,1 - Junior,Sales,Open,20-06-2024,17-07-2024,APAC
IT5881,Request,Billing and Payments,medium,3 - Senior,Security,Open,23-06-2024,16-06-2024,LATAM
IT5882,Incident,Technical Support,high,3 - Senior,Disruption,In Progress,26-06-2024,17-06-2024,EU
IT5883,Request,Technical Support,low,4 - Management,Integration,Resolved,29-06-2024,08-07-2024,LATAM
IT5884,Request,Sales and Pre-Sales,medium,3 - Senior,Product,In Progress,29-06-2024,11-07-2024,NA
IT5885,Change,Product Support,medium,4 - Management,Feedback,Open,15-06-2024,20-07-2024,NA
IT5886,Request,IT Support,high,4 - Management,Security,Resolved,15-06-2024,26-07-2024,APAC
IT5887,Incident,Customer Service,low,3 - Senior,Performance,In Progress,16-06-2024,29-07-2024,LATAM
IT5888,Request,Technical Support,high,4 - Management,Documentation,Open,17-06-2024,07-08-2024,APAC
IT5889,Request,Technical Support,high,2 - Regular,,Open,20-06-2024,10-08-2024,LATAM
IT5890,Incident,Technical Support,high,1 - Junior,Outage,Open,23-06-2024,13-08-2024,EU
IT5891,Problem,Product Support,high,2 - Regular,Bug,In Progress,26-06-2024,16-08-2024,EU
IT5892,Request,Product Support,medium,2 - Regular,Security,Resolved,29-06-2024,19-08-2024,LATAM
IT5893,Problem,IT Support,medium,2 - Regular,Bug,In Progress,29-06-2024,22-08-2024,EU
IT5894,Request,IT Support,high,4 - Management,Performance,Open,15-06-2024,31-08-2024,MEA
IT5895,Request,Service Outages and Maintenance,high,2 - Regular,Documentation,Resolved,15-06-2024,17-07-2024,LATAM
IT5896,Incident,Returns and Exchanges,low,3 - Senior,Virus,Open,16-06-2024,16-06-2024,APAC
IT5897,Request,Billing and Payments,low,4 - Management,Product,Open,17-06-2024,23-06-2024,APAC
IT5898,Problem,Customer Service,low,2 - Regular,Performance,In Progress,20-06-2024,29-06-2024,APAC
IT5899,Incident,Customer Service,medium,2 - Regular,Technical,Resolved,29-06-2024,11-07-2024,MEA
IT5900,Incident,Service Outages and Maintenance,high,3 - Senior,Disruption,In Progress,15-06-2024,17-07-2024,LATAM
IT5901,Incident,Technical Support,high,1 - Junior,Network,Open,15-06-2024,16-06-2024,EU
IT5902,Incident,IT Support,medium,2 - Regular,Performance,Resolved,16-06-2024,17-06-2024,NA
IT5903,Change,General Inquiry,low,2 - Regular,Security,In Progress,17-06-2024,17-07-2024,APAC
IT5904,Incident,Customer Service,medium,4 - Management,Security,Open,20-06-2024,16-06-2024,EU
IT5905,Incident,General Inquiry,high,2 - Regular,Incident,Open,29-06-2024,17-06-2024,APAC
IT5906,Change,Product Support,medium,4 - Management,Feature,Open,15-06-2024,16-06-2024,NA
IT5907,Request,Customer Service,high,4 - Management,Security,In Progress,15-06-2024,05-07-2024,APAC
IT5908,Problem,Technical Support,high,3 - Senior,Performance,Resolved,16-06-2024,11-07-2024,APAC
IT5909,Problem,Customer Service,low,2 - Regular,Performance,In Progress,17-06-2024,20-07-2024,APAC
IT5910,Incident,Product Support,medium,1 - Junior,Campaign,Open,20-06-2024,23-07-2024,EU
IT5911,Problem,Returns and Exchanges,medium,4 - Management,Performance,Resolved,29-06-2024,15-06-2024,NA
IT5912,Incident,Technical Support,high,3 - Senior,Product,Open,15-06-2024,15-06-2024,NA
IT5913,Incident,Customer Service,low,2 - Regular,Sales,Open,15-06-2024,16-06-2024,LATAM
IT5914,Change,IT Support,high,3 - Senior,Feature,In Progress,15-06-2024,20-06-2024,LATAM
IT5915,Problem,Customer Service,high,2 - Regular,Customer,Resolved,15-06-2024,26-06-2024,NA
IT5916,Change,Technical Support,medium,2 - Regular,Integration,In Progress,16-06-2024,29-06-2024,NA
IT5917,Incident,Technical Support,high,1 - Junior,Software,Open,17-06-2024,15-06-2024,LATAM
IT5918,Request,Product Support,high,4 - Management,Documentation,Resolved,20-06-2024,23-06-2024,MEA
IT5919,Incident,Product Support,low,3 - Senior,Campaign,In Progress,23-06-2024,29-06-2024,APAC
IT5920,Problem,Returns and Exchanges,high,1 - Junior,Crash,Open,26-06-2024,16-06-2024,NA
IT5921,Incident,Product Support,low,1 - Junior,Maintenance,Open,29-06-2024,17-06-2024,APAC
IT5922,Request,Billing and Payments,medium,2 - Regular,Payment,Open,15-06-2024,29-06-2024,MEA
IT5923,Request,Billing and Payments,medium,2 - Regular,Payment,In Progress,15-06-2024,29-06-2024,LATAM
IT5924,Incident,Technical Support,high,3 - Senior,Recovery,Resolved,16-06-2024,15-06-2024,APAC
IT5925,Incident,Customer Service,high,3 - Senior,Virus,In Progress,17-06-2024,20-06-2024,EU
IT5926,Change,Returns and Exchanges,high,2 - Regular,Marketing,Open,20-06-2024,29-06-2024,APAC
IT5927,Incident,Technical Support,high,2 - Regular,Disruption,Resolved,23-06-2024,15-06-2024,NA
IT5928,Request,IT Support,low,2 - Regular,IT,Open,26-06-2024,16-06-2024,LATAM
IT5929,Change,Technical Support,medium,2 - Regular,Customer,Open,29-06-2024,17-06-2024,NA
IT5930,Request,Billing and Payments,medium,2 - Regular,Backup,In Progress,29-06-2024,20-06-2024,MEA
IT5931,Incident,Customer Service,medium,2 - Regular,Breach,Resolved,15-06-2024,29-06-2024,EU
IT5932,Problem,Technical Support,high,3 - Senior,Breach,In Progress,15-06-2024,16-06-2024,LATAM
IT5933,Problem,Technical Support,high,4 - Management,Bug,Open,16-06-2024,26-06-2024,LATAM
IT5934,Request,Customer Service,high,2 - Regular,Documentation,Resolved,17-06-2024,15-06-2024,EU
IT5935,Incident,Product Support,medium,2 - Regular,Bug,In Progress,20-06-2024,15-06-2024,MEA
IT5936,Request,Billing and Payments,medium,3 - Senior,Network,Open,23-06-2024,23-06-2024,EU
IT5937,Incident,Technical Support,high,1 - Junior,Crash,Open,26-06-2024,29-06-2024,APAC
IT5938,Request,Sales and Pre-Sales,medium,1 - Junior,Software,Open,29-06-2024,16-06-2024,MEA
IT5939,Incident,Technical Support,low,3 - Senior,Outage,In Progress,29-06-2024,26-06-2024,EU
IT5940,Request,IT Support,low,2 - Regular,Sales,Resolved,15-06-2024,29-06-2024,LATAM
IT5941,Change,Product Support,high,3 - Senior,Feature,In Progress,15-06-2024,15-06-2024,APAC
IT5942,Problem,Customer Service,low,2 - Regular,Disruption,Open,16-06-2024,15-06-2024,MEA
IT5943,Request,Billing and Payments,low,2 - Regular,Feedback,Resolved,17-06-2024,16-06-2024,NA
IT5944,Incident,Customer Service,medium,4 - Management,Synchronization,Open,20-06-2024,17-06-2024,EU
IT5945,Request,Technical Support,medium,3 - Senior,Guidance,Open,29-06-2024,20-06-2024,APAC
IT5946,Incident,Technical Support,high,2 - Regular,Alert,In Progress,15-06-2024,15-06-2024,LATAM
IT5947,Request,Customer Service,medium,2 - Regular,Product,Resolved,15-06-2024,17-06-2024,NA
IT5948,Request,Billing and Payments,medium,2 - Regular,Payment,In Progress,16-06-2024,20-06-2024,APAC
IT5949,Incident,Customer Service,medium,1 - Junior,Product,Open,17-06-2024,15-06-2024,APAC
IT5950,Incident,Technical Support,medium,2 - Regular,Bug,Resolved,20-06-2024,20-06-2024,MEA
IT5951,Request,Technical Support,high,4 - Management,Security,In Progress,29-06-2024,15-06-2024,NA
IT5952,Incident,IT Support,high,3 - Senior,Bug,Open,15-06-2024,15-06-2024,APAC
IT5953,Incident,Technical Support,high,2 - Regular,Incident,Open,15-06-2024,16-06-2024,EU
IT5954,Request,Technical Support,low,2 - Regular,Documentation,Open,16-06-2024,23-06-2024,MEA
IT5955,Request,Product Support,high,2 - Regular,IT,In Progress,17-06-2024,26-06-2024,MEA
IT5956,Problem,Product Support,high,4 - Management,Performance,Resolved,20-06-2024,15-06-2024,APAC
IT5957,Request,Returns and Exchanges,low,3 - Senior,Performance,In Progress,29-06-2024,17-06-2024,LATAM
IT5958,Incident,Product Support,medium,2 - Regular,Virus,Open,15-06-2024,20-06-2024,NA
IT5959,Incident,Product Support,medium,3 - Senior,Bug,Resolved,15-06-2024,23-06-2024,EU
IT5960,Problem,Technical Support,high,2 - Regular,Performance,Open,15-06-2024,26-06-2024,APAC
IT5961,Incident,IT Support,high,2 - Regular,Crash,Open,15-06-2024,29-06-2024,LATAM
IT5962,Incident,Human Resources,medium,4 - Management,Incident,In Progress,16-06-2024,29-06-2024,MEA
IT5963,Incident,Technical Support,high,2 - Regular,Breach,Resolved,17-06-2024,15-06-2024,MEA
IT5964,Problem,Technical Support,high,2 - Regular,Tech Support,In Progress,20-06-2024,15-06-2024,MEA
IT5965,Request,IT Support,low,1 - Junior,IT,Open,23-06-2024,26-06-2024,NA
IT5966,Request,Customer Service,high,1 - Junior,Feature,Resolved,26-06-2024,29-06-2024,APAC
IT5967,Problem,Customer Service,low,2 - Regular,Bug,In Progress,29-06-2024,15-06-2024,LATAM
IT5968,Incident,Product Support,low,3 - Senior,Product,Open,15-06-2024,16-06-2024,APAC
IT5969,Incident,Technical Support,high,4 - Management,Performance,Open,15-06-2024,17-06-2024,EU
IT5970,Incident,Product Support,medium,2 - Regular,Bug,Open,16-06-2024,20-06-2024,EU
IT5971,Change,IT Support,medium,3 - Senior,IT,In Progress,17-06-2024,29-06-2024,APAC
IT5972,Problem,Product Support,medium,2 - Regular,Employee,Resolved,20-06-2024,15-06-2024,EU
IT5973,Request,Product Support,medium,3 - Senior,Documentation,In Progress,23-06-2024,15-06-2024,NA
IT5974,Incident,Human Resources,low,3 - Senior,Product,Open,26-06-2024,16-06-2024,NA
IT5975,Problem,Technical Support,medium,3 - Senior,Technical,Resolved,29-06-2024,20-06-2024,MEA
IT5976,Incident,Billing and Payments,low,3 - Senior,Payment,Open,29-06-2024,16-06-2024,EU
IT5977,Problem,Customer Service,medium,2 - Regular,Integration,Open,15-06-2024,15-06-2024,LATAM
IT5978,Incident,Product Support,high,3 - Senior,Campaign,In Progress,15-06-2024,15-06-2024,EU
IT5979,Incident,Technical Support,high,3 - Senior,Performance,Resolved,16-06-2024,20-06-2024,APAC
IT5980,Problem,Billing and Payments,high,2 - Regular,Customer,In Progress,17-06-2024,23-06-2024,LATAM
IT5981,Request,Product Support,high,4 - Management,Documentation,Open,20-06-2024,26-06-2024,LATAM
IT5982,Incident,Product Support,high,4 - Management,Customer,Resolved,23-06-2024,29-06-2024,MEA
IT5983,Incident,Returns and Exchanges,medium,1 - Junior,Bug,In Progress,26-06-2024,15-06-2024,MEA
IT5984,Problem,Technical Support,high,3 - Senior,Product,Open,29-06-2024,26-06-2024,APAC
IT5985,Incident,Technical Support,medium,2 - Regular,Feature,Open,29-06-2024,29-06-2024,NA
IT5986,Incident,IT Support,high,4 - Management,Outage,Open,15-06-2024,15-06-2024,NA
IT5987,Change,Technical Support,low,3 - Senior,Integration,In Progress,15-06-2024,17-06-2024,LATAM
IT5988,Request,Customer Service,medium,4 - Management,Marketing,Resolved,16-06-2024,29-06-2024,APAC
IT5989,Incident,General Inquiry,low,1 - Junior,Performance,In Progress,17-06-2024,15-06-2024,LATAM
IT5990,Problem,IT Support,medium,3 - Senior,Performance,Open,20-06-2024,15-06-2024,LATAM
IT5991,Problem,Customer Service,low,3 - Senior,Performance,Resolved,29-06-2024,15-06-2024,APAC
IT5992,Incident,Customer Service,low,1 - Junior,Feature,Open,15-06-2024,17-06-2024,MEA
IT5993,Incident,Technical Support,high,2 - Regular,Crash,Open,15-06-2024,20-06-2024,EU
IT5994,Incident,Returns and Exchanges,medium,2 - Regular,Feedback,In Progress,16-06-2024,15-06-2024,LATAM
IT5995,Problem,Customer Service,low,2 - Regular,Disruption,Resolved,17-06-2024,17-06-2024,LATAM
IT5996,Problem,IT Support,high,2 - Regular,Breach,In Progress,20-06-2024,20-06-2024,APAC
IT5997,Incident,Billing and Payments,high,2 - Regular,Payment,Open,29-06-2024,23-06-2024,EU
IT5998,Change,Product Support,medium,3 - Senior,Product,Resolved,15-06-2024,26-06-2024,MEA
IT5999,Request,Customer Service,high,4 - Management,Product,In Progress,15-06-2024,15-06-2024,LATAM
IT6000,Request,Product Support,high,4 - Management,Integration,Open,16-06-2024,16-06-2024,LATAM
IT6001,Incident,Technical Support,high,3 - Senior,Technical,Open,17-06-2024,20-06-2024,EU
IT6002,Request,Customer Service,medium,4 - Management,Sales,Open,20-06-2024,23-06-2024,APAC
IT6003,Incident,Customer Service,low,1 - Junior,Bug,In Progress,29-06-2024,26-06-2024,LATAM
IT6004,Change,Service Outages and Maintenance,high,2 - Regular,Update,Resolved,15-06-2024,15-06-2024,LATAM
IT6005,Incident,Technical Support,high,4 - Management,Metrics,In Progress,15-06-2024,17-06-2024,APAC
IT6006,Change,IT Support,high,3 - Senior,Integration,Open,15-06-2024,23-06-2024,APAC
IT6007,Request,Customer Service,medium,1 - Junior,Documentation,Resolved,15-06-2024,26-06-2024,NA
IT6008,Problem,Technical Support,high,3 - Senior,Network,Open,16-06-2024,29-06-2024,MEA
IT6009,Incident,Returns and Exchanges,low,2 - Regular,Product,Open,17-06-2024,15-06-2024,NA
IT6010,Request,Billing and Payments,medium,1 - Junior,IT,In Progress,20-06-2024,15-06-2024,LATAM
IT6011,Request,Customer Service,medium,1 - Junior,Security,Resolved,23-06-2024,16-06-2024,APAC
IT6012,Problem,Product Support,high,3 - Senior,Performance,In Progress,26-06-2024,17-06-2024,NA
IT6013,Request,Technical Support,high,4 - Management,Feedback,Open,29-06-2024,15-06-2024,NA
IT6014,Request,IT Support,high,4 - Management,Product,Resolved,15-06-2024,20-06-2024,MEA
IT6015,Problem,Customer Service,medium,3 - Senior,Feedback,In Progress,15-06-2024,16-06-2024,APAC
IT6016,Problem,Technical Support,high,3 - Senior,Performance,Open,16-06-2024,17-06-2024,LATAM
IT6017,Problem,IT Support,high,3 - Senior,Performance,Open,17-06-2024,29-06-2024,APAC
IT6018,Incident,Technical Support,high,2 - Regular,Breach,Open,20-06-2024,15-06-2024,EU
IT6019,Problem,Customer Service,medium,4 - Management,Account,In Progress,23-06-2024,15-06-2024,MEA
IT6020,Request,IT Support,low,3 - Senior,Sales,Resolved,26-06-2024,16-06-2024,NA
IT6021,Change,Technical Support,low,3 - Senior,Feedback,In Progress,29-06-2024,17-06-2024,NA
IT6022,Incident,Customer Service,medium,1 - Junior,Security,Open,29-06-2024,20-06-2024,LATAM
IT6023,Change,IT Support,medium,2 - Regular,Performance,Resolved,15-06-2024,23-06-2024,NA
IT6024,Incident,Technical Support,medium,3 - Senior,Bug,Open,15-06-2024,29-06-2024,APAC
