Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions,Resolution_Imputed,Survey_Imputed,Resolution_Gap,Response_Efficiency,Normalized_Speed,Normalized_Satisfaction,Similarity_Score,Performance_Bucket
TIC-5722,Closed,High,Portal,Monitor Issue,Hardware,Security Admin,2025-09-29 09:28:00,8,12.04,Breached,2.0,India,20.59,78.96,5,0,0,-4.039999999999999,1.3333333333333333,-0.5049999999999999,0.25,0.0,Low Efficiency
TIC-5723,Closed,Low,Phone,Wi-Fi Access,Network,Infrastructure,2025-03-26 12:46:00,48,77.98,Breached,5.0,India,20.59,78.96,3,0,0,-29.980000000000004,12.0,-0.6245833333333335,1.0,0.02524999999999994,Low Efficiency
TIC-5724,Closed,Low,Email,Monitor Issue,Hardware,L2 Technical Support,2025-02-09 05:42:00,48,79.52,Breached,5.0,UK,55.37,-3.43,1,0,0,-31.519999999999996,24.0,-0.6566666666666665,1.0,0.006000000000000116,Low Efficiency
TIC-5725,Open,Critical,Email,Password Reset,Security,Network Ops,2025-04-07 18:07:00,4,,Pending,3.022642390289449,Brazil,-14.23,-51.92,3,1,1,,1.0,,0.5056605975723623,,Pending
TIC-5726,Closed,Low,Portal,Wi-Fi Access,Network,L2 Technical Support,2025-01-08 06:05:00,48,58.35,Breached,2.0,India,20.59,78.96,7,0,0,-10.350000000000001,6.0,-0.21562499999999996,0.25,0.0,Low Efficiency
TIC-5727,Closed,Medium,Email,Wi-Fi Access,Network,Infrastructure,2025-02-07 04:50:00,24,23.78,On-Time,4.0,USA,37.09,-95.71,6,0,0,0.21999999999999886,3.4285714285714284,0.009166666666666656,0.75,0.30550000000000005,Low Efficiency
TIC-5728,Closed,Medium,Email,Bug Report,Software,Network Ops,2025-07-25 01:05:00,24,20.1,On-Time,2.0,USA,37.09,-95.71,4,0,0,3.8999999999999986,4.8,0.16249999999999998,0.25,0.1975,Low Efficiency
TIC-5729,Closed,Medium,Phone,Update Failure,Software,Security Admin,2025-08-16 01:27:00,24,5.54,On-Time,1.0,Germany,51.16,10.45,11,0,0,18.46,2.0,0.7691666666666667,0.0,0.46149999999999997,Standard
TIC-5730,Closed,Low,Chat,Port Request,Network,L2 Technical Support,2025-09-20 15:00:00,48,57.99,Breached,4.0,Germany,51.16,10.45,7,0,0,-9.990000000000002,6.0,-0.20812500000000012,0.75,0.17512499999999998,Low Efficiency
TIC-5731,Closed,Low,Portal,Printer,Hardware,L1 Service Desk,2025-03-07 14:22:00,48,36.35,On-Time,4.0,USA,37.09,-95.71,3,0,0,11.649999999999999,12.0,0.2427083333333333,0.75,0.44562500000000005,Standard
TIC-5732,Closed,Low,Chat,Password Reset,Security,L2 Technical Support,2025-09-05 07:46:00,48,52.79,Breached,5.0,UK,55.37,-3.43,1,0,0,-4.789999999999999,24.0,-0.09979166666666672,1.0,0.340125,Low Efficiency
TIC-5733,Closed,Critical,Phone,Update Failure,Software,Infrastructure,2025-04-06 00:17:00,4,1.47,On-Time,2.0,UK,55.37,-3.43,4,0,0,2.5300000000000002,0.8,0.6325000000000001,0.25,0.47950000000000004,Standard
TIC-5734,Closed,Medium,Chat,Monitor Issue,Hardware,Security Admin,2025-06-19 12:38:00,24,39.74,Breached,5.0,Brazil,-14.23,-51.92,7,0,0,-15.740000000000002,3.0,-0.6558333333333335,1.0,0.00649999999999995,Low Efficiency
TIC-5735,Closed,High,Portal,VPN Drop,Network,Network Ops,2025-05-09 05:08:00,8,6.94,On-Time,3.0,India,20.59,78.96,4,0,0,1.0599999999999996,1.6,0.13249999999999995,0.5,0.27949999999999997,Low Efficiency
TIC-5736,Resolved,Low,Email,Laptop Repair,Hardware,L1 Service Desk,2025-12-13 08:11:00,48,75.4,Breached,3.022642390289449,Brazil,-14.23,-51.92,5,0,1,-27.400000000000006,8.0,-0.5708333333333335,0.5056605975723623,0.0,Low Efficiency
TIC-5737,Closed,Medium,Chat,Bug Report,Software,Network Ops,2025-10-16 16:47:00,24,17.54,On-Time,4.0,Brazil,-14.23,-51.92,12,0,0,6.460000000000001,1.8461538461538463,0.26916666666666667,0.75,0.4615,Standard
TIC-5738,Closed,Medium,Chat,Login Issue,Software,Network Ops,2025-07-10 06:24:00,24,14.17,On-Time,3.0,UK,55.37,-3.43,4,0,0,9.83,4.8,0.4095833333333333,0.5,0.44575,Standard
TIC-5739,Closed,Medium,Email,MFA Reset,Security,L1 Service Desk,2025-12-06 09:08:00,24,7.79,On-Time,5.0,Brazil,-14.23,-51.92,8,0,0,16.21,2.6666666666666665,0.6754166666666667,1.0,0.80525,High Performer
TIC-5740,Closed,Medium,Phone,Bug Report,Software,L1 Service Desk,2025-09-01 17:10:00,24,14.11,On-Time,5.0,Germany,51.16,10.45,4,0,0,9.89,4.8,0.41208333333333336,1.0,0.64725,Standard
TIC-5741,Closed,High,Email,Printer,Hardware,L2 Technical Support,2025-11-04 16:04:00,8,7.29,On-Time,2.0,USA,37.09,-95.71,8,0,0,0.71,0.8888888888888888,0.08875,0.25,0.15325,Low Efficiency
TIC-5742,Closed,High,Portal,Login Issue,Software,L2 Technical Support,2025-06-07 20:10:00,8,8.24,Breached,5.0,Germany,51.16,10.45,3,0,0,-0.2400000000000002,2.0,-0.030000000000000027,1.0,0.382,Low Efficiency
TIC-5743,Closed,High,Portal,License Request,Software,L1 Service Desk,2025-01-03 11:38:00,8,1.41,On-Time,1.0,India,20.59,78.96,8,0,0,6.59,0.8888888888888888,0.82375,0.0,0.49424999999999997,Standard
TIC-5744,Closed,Critical,Chat,Suspicious Email,Security,Security Admin,2025-12-11 02:10:00,4,3.24,On-Time,3.0,Germany,51.16,10.45,1,0,0,0.7599999999999998,2.0,0.18999999999999995,0.5,0.31399999999999995,Low Efficiency
TIC-5745,Closed,Low,Email,Wi-Fi Access,Network,L1 Service Desk,2025-09-23 06:59:00,48,84.84,Breached,5.0,UK,55.37,-3.43,1,0,0,-36.84,24.0,-0.7675000000000001,1.0,0.0,Low Efficiency
TIC-5746,Closed,High,Email,Update Failure,Software,Network Ops,2025-09-29 07:35:00,8,8.3,Breached,4.0,UK,55.37,-3.43,6,0,0,-0.3000000000000007,1.1428571428571428,-0.03750000000000009,0.75,0.27749999999999997,Low Efficiency
TIC-5747,Open,Medium,Portal,Suspicious Email,Security,Security Admin,2025-12-23 11:52:00,24,,Pending,3.022642390289449,Germany,51.16,10.45,5,1,1,,4.0,,0.5056605975723623,,Pending
TIC-5748,Closed,Medium,Email,Password Reset,Security,L1 Service Desk,2025-03-20 07:14:00,24,14.49,On-Time,1.0,Germany,51.16,10.45,2,0,0,9.51,8.0,0.39625,0.0,0.23775,Low Efficiency
TIC-5749,Closed,Medium,Portal,Wi-Fi Access,Network,L1 Service Desk,2025-04-09 21:06:00,24,13.03,On-Time,2.0,Germany,51.16,10.45,2,0,0,10.97,8.0,0.4570833333333334,0.25,0.3742500000000001,Low Efficiency
TIC-5750,Closed,High,Chat,Wi-Fi Access,Network,L2 Technical Support,2025-08-18 09:36:00,8,11.72,Breached,4.0,USA,37.09,-95.71,2,0,0,-3.7200000000000006,2.6666666666666665,-0.4650000000000001,0.75,0.02100000000000002,Low Efficiency
TIC-5751,Closed,Low,Email,Monitor Issue,Hardware,L2 Technical Support,2025-08-26 21:23:00,48,56.16,Breached,5.0,India,20.59,78.96,3,0,0,-8.159999999999997,12.0,-0.16999999999999993,1.0,0.29800000000000004,Low Efficiency
TIC-5752,Closed,Low,Portal,Keyboard/Mouse,Hardware,L2 Technical Support,2025-05-25 15:11:00,48,24.29,On-Time,3.0,Brazil,-14.23,-51.92,8,0,0,23.71,5.333333333333333,0.4939583333333334,0.5,0.496375,Standard
TIC-5753,Closed,Medium,Phone,MFA Reset,Security,L1 Service Desk,2025-01-27 08:42:00,24,15.78,On-Time,4.0,Brazil,-14.23,-51.92,2,0,0,8.22,8.0,0.3425,0.75,0.5055000000000001,Standard
TIC-5754,Closed,High,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,2025-06-05 21:39:00,8,13.82,Breached,2.0,USA,37.09,-95.71,1,0,0,-5.82,4.0,-0.7275,0.25,0.0,Low Efficiency
TIC-5755,Closed,Medium,Email,Monitor Issue,Hardware,L1 Service Desk,2025-01-16 14:47:00,24,14.51,On-Time,5.0,India,20.59,78.96,5,0,0,9.49,4.0,0.39541666666666664,1.0,0.63725,Standard
TIC-5756,Closed,Critical,Phone,Printer,Hardware,Network Ops,2025-07-03 17:53:00,4,6.31,Breached,2.0,UK,55.37,-3.43,8,0,0,-2.3099999999999996,0.4444444444444444,-0.5774999999999999,0.25,0.0,Low Efficiency
TIC-5757,Closed,High,Portal,Wi-Fi Access,Network,L1 Service Desk,2025-10-17 17:23:00,8,8.89,Breached,1.0,Brazil,-14.23,-51.92,5,0,0,-0.8900000000000006,1.3333333333333333,-0.11125000000000007,0.0,0.0,Low Efficiency
TIC-5758,Closed,Critical,Chat,License Request,Software,Network Ops,2025-12-08 06:30:00,4,0.72,On-Time,2.0,USA,37.09,-95.71,8,0,0,3.2800000000000002,0.4444444444444444,0.8200000000000001,0.25,0.592,Standard
TIC-5759,Closed,Medium,Portal,Wi-Fi Access,Network,Security Admin,2025-01-11 13:03:00,24,29.55,Breached,3.0,India,20.59,78.96,1,0,0,-5.550000000000001,12.0,-0.23124999999999996,0.5,0.061250000000000054,Low Efficiency
TIC-5760,Closed,Medium,Portal,Suspicious Email,Security,L1 Service Desk,2025-11-14 07:20:00,24,9.22,On-Time,4.0,Germany,51.16,10.45,2,0,0,14.78,8.0,0.6158333333333332,0.75,0.6695,Standard
TIC-5761,Closed,Low,Chat,Slow Internet,Network,L1 Service Desk,2025-07-07 18:34:00,48,52.33,Breached,5.0,USA,37.09,-95.71,3,0,0,-4.329999999999998,12.0,-0.09020833333333322,1.0,0.3458750000000001,Low Efficiency
TIC-5762,Closed,Critical,Email,Port Request,Network,L2 Technical Support,2025-10-01 08:00:00,4,3.14,On-Time,5.0,Brazil,-14.23,-51.92,4,0,0,0.8599999999999999,0.8,0.21499999999999997,1.0,0.529,Standard
TIC-5763,Closed,Medium,Email,Slow Internet,Network,L2 Technical Support,2025-05-28 00:10:00,24,14.75,On-Time,2.0,UK,55.37,-3.43,8,0,0,9.25,2.6666666666666665,0.38541666666666663,0.25,0.33124999999999993,Low Efficiency
TIC-5764,Closed,Medium,Phone,Monitor Issue,Hardware,Network Ops,2025-01-23 12:03:00,24,16.35,On-Time,5.0,India,20.59,78.96,4,0,0,7.649999999999999,4.8,0.31875,1.0,0.59125,Standard
TIC-5765,Resolved,High,Chat,VPN Drop,Network,Network Ops,2025-08-24 04:20:00,8,11.04,Breached,3.022642390289449,USA,37.09,-95.71,1,0,1,-3.039999999999999,4.0,-0.3799999999999999,0.5056605975723623,0.0,Low Efficiency
TIC-5766,Closed,Medium,Phone,Laptop Repair,Hardware,Infrastructure,2025-10-29 15:23:00,24,41.27,Breached,5.0,Brazil,-14.23,-51.92,4,0,0,-17.270000000000003,4.8,-0.7195833333333335,1.0,0.0,Low Efficiency
TIC-5767,Closed,Medium,Email,MFA Reset,Security,L2 Technical Support,2025-01-21 09:13:00,24,8.13,On-Time,1.0,USA,37.09,-95.71,7,0,0,15.87,3.0,0.6612499999999999,0.0,0.39674999999999994,Low Efficiency
TIC-5768,Closed,Critical,Email,Bug Report,Software,Security Admin,2025-05-14 23:05:00,4,1.57,On-Time,3.0,Germany,51.16,10.45,3,0,0,2.4299999999999997,1.0,0.6074999999999999,0.5,0.5645,Standard
TIC-5769,Closed,Medium,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,2025-07-13 09:11:00,24,22.25,On-Time,1.0,Brazil,-14.23,-51.92,7,0,0,1.75,3.0,0.07291666666666663,0.0,0.043749999999999976,Low Efficiency
TIC-5770,Closed,High,Portal,Laptop Repair,Hardware,Infrastructure,2025-12-15 10:52:00,8,4.25,On-Time,3.0,USA,37.09,-95.71,5,0,0,3.75,1.3333333333333333,0.46875,0.5,0.48125,Standard
TIC-5771,Closed,High,Chat,VPN Drop,Network,Network Ops,2025-11-02 02:44:00,8,13.82,Breached,2.0,Germany,51.16,10.45,8,0,0,-5.82,0.8888888888888888,-0.7275,0.25,0.0,Low Efficiency
TIC-5772,Closed,Medium,Portal,Suspicious Email,Security,Infrastructure,2025-01-16 16:06:00,24,12.0,On-Time,5.0,Brazil,-14.23,-51.92,7,0,0,12.0,3.0,0.5,1.0,0.7,Standard
TIC-5773,Closed,High,Phone,Access Revoked,Security,Infrastructure,2025-06-18 14:42:00,8,3.96,On-Time,4.0,USA,37.09,-95.71,3,0,0,4.04,2.0,0.505,0.75,0.603,Standard
TIC-5774,Closed,Low,Phone,Printer,Hardware,L2 Technical Support,2025-03-18 20:36:00,48,77.23,Breached,5.0,Brazil,-14.23,-51.92,4,0,0,-29.230000000000004,9.6,-0.6089583333333335,1.0,0.03462499999999996,Low Efficiency
TIC-5775,Resolved,High,Portal,Laptop Repair,Hardware,Infrastructure,2025-05-10 15:20:00,8,10.12,Breached,3.022642390289449,Brazil,-14.23,-51.92,2,0,1,-2.119999999999999,2.6666666666666665,-0.2649999999999999,0.5056605975723623,0.04326423902894497,Low Efficiency
TIC-5776,Closed,Medium,Phone,VPN Drop,Network,Network Ops,2025-08-25 16:25:00,24,32.54,Breached,5.0,India,20.59,78.96,5,0,0,-8.54,4.0,-0.3558333333333332,1.0,0.18650000000000008,Low Efficiency
TIC-5777,Open,Critical,Phone,Wi-Fi Access,Network,Infrastructure,2025-10-19 22:10:00,4,,Pending,3.022642390289449,Brazil,-14.23,-51.92,2,1,1,,1.3333333333333333,,0.5056605975723623,,Pending
TIC-5778,Closed,Low,Chat,Monitor Issue,Hardware,L1 Service Desk,2025-03-14 12:10:00,48,26.04,On-Time,4.0,India,20.59,78.96,7,0,0,21.96,6.0,0.4575,0.75,0.5745,Standard
TIC-5779,Closed,Critical,Portal,Monitor Issue,Hardware,Infrastructure,2025-08-14 17:01:00,4,4.62,Breached,2.0,India,20.59,78.96,2,0,0,-0.6200000000000001,1.3333333333333333,-0.15500000000000003,0.25,0.006999999999999992,Low Efficiency
TIC-5780,Closed,High,Phone,Login Issue,Software,Security Admin,2025-07-18 07:52:00,8,5.38,On-Time,2.0,Germany,51.16,10.45,5,0,0,2.62,1.3333333333333333,0.3275,0.25,0.2965,Low Efficiency
TIC-5781,Closed,High,Phone,Access Revoked,Security,Infrastructure,2025-07-13 20:45:00,8,0.23,On-Time,1.0,India,20.59,78.96,5,0,0,7.77,1.3333333333333333,0.97125,0.0,0.58275,Standard
TIC-5782,Closed,Medium,Chat,Port Request,Network,Infrastructure,2025-01-02 22:08:00,24,21.95,On-Time,4.0,India,20.59,78.96,1,0,0,2.0500000000000007,12.0,0.0854166666666667,0.75,0.35125000000000006,Low Efficiency
TIC-5783,Closed,Low,Phone,Slow Internet,Network,Security Admin,2025-05-29 10:08:00,48,75.9,Breached,2.0,Brazil,-14.23,-51.92,8,0,0,-27.900000000000006,5.333333333333333,-0.58125,0.25,0.0,Low Efficiency
TIC-5784,Closed,Medium,Phone,VPN Drop,Network,Network Ops,2025-09-30 08:12:00,24,31.62,Breached,3.0,UK,55.37,-3.43,8,0,0,-7.620000000000001,2.6666666666666665,-0.3175000000000001,0.5,0.009499999999999953,Low Efficiency
TIC-5785,Closed,Low,Portal,Laptop Repair,Hardware,L1 Service Desk,2025-05-07 20:28:00,48,28.16,On-Time,2.0,Brazil,-14.23,-51.92,6,0,0,19.84,6.857142857142857,0.41333333333333333,0.25,0.348,Low Efficiency
TIC-5786,Closed,Low,Email,Access Revoked,Security,Infrastructure,2025-02-09 10:48:00,48,38.33,On-Time,2.0,India,20.59,78.96,5,0,0,9.670000000000002,8.0,0.2014583333333334,0.25,0.22087500000000004,Low Efficiency
TIC-5787,Closed,Medium,Phone,Printer,Hardware,Infrastructure,2025-09-09 06:20:00,24,32.2,Breached,5.0,India,20.59,78.96,7,0,0,-8.200000000000003,3.0,-0.3416666666666668,1.0,0.19499999999999995,Low Efficiency
TIC-5788,Open,High,Phone,Printer,Hardware,Infrastructure,2025-09-21 18:52:00,8,,Pending,3.022642390289449,Germany,51.16,10.45,1,1,1,,4.0,,0.5056605975723623,,Pending
TIC-5789,Closed,Medium,Email,Slow Internet,Network,Network Ops,2025-03-26 01:48:00,24,24.97,Breached,1.0,Germany,51.16,10.45,4,0,0,-0.9699999999999989,4.8,-0.040416666666666545,0.0,0.0,Low Efficiency
TIC-5790,Closed,High,Phone,Printer,Hardware,L1 Service Desk,2025-10-31 04:08:00,8,11.01,Breached,1.0,Germany,51.16,10.45,6,0,0,-3.01,1.1428571428571428,-0.37625,0.0,0.0,Low Efficiency
TIC-5791,Closed,Medium,Email,Bug Report,Software,Infrastructure,2025-12-23 12:35:00,24,15.81,On-Time,3.0,USA,37.09,-95.71,9,0,0,8.19,2.4,0.34124999999999994,0.5,0.40474999999999994,Standard
TIC-5792,Closed,Low,Email,License Request,Software,Infrastructure,2025-09-30 19:40:00,48,49.4,Breached,4.0,Germany,51.16,10.45,5,0,0,-1.3999999999999986,8.0,-0.029166666666666563,0.75,0.2825000000000001,Low Efficiency
TIC-5793,Closed,Critical,Phone,VPN Drop,Network,Network Ops,2025-01-08 16:17:00,4,6.04,Breached,2.0,Germany,51.16,10.45,1,0,0,-2.04,2.0,-0.51,0.25,0.0,Low Efficiency
TIC-5794,Closed,Low,Email,Bug Report,Software,Network Ops,2025-02-20 18:59:00,48,50.06,Breached,5.0,UK,55.37,-3.43,11,0,0,-2.0600000000000023,4.0,-0.042916666666666714,1.0,0.37424999999999997,Low Efficiency
TIC-5795,Closed,High,Chat,License Request,Software,Network Ops,2025-02-06 15:58:00,8,1.32,On-Time,4.0,UK,55.37,-3.43,3,0,0,6.68,2.0,0.835,0.75,0.801,High Performer
TIC-5796,Closed,Critical,Phone,Laptop Repair,Hardware,L1 Service Desk,2025-06-09 21:33:00,4,6.79,Breached,5.0,Germany,51.16,10.45,2,0,0,-2.79,1.3333333333333333,-0.6975,1.0,0.0,Low Efficiency
TIC-5797,Closed,Low,Phone,VPN Drop,Network,Infrastructure,2025-02-10 02:07:00,48,61.09,Breached,1.0,UK,55.37,-3.43,3,0,0,-13.090000000000003,12.0,-0.27270833333333333,0.0,0.0,Low Efficiency
TIC-5798,Closed,Low,Portal,MFA Reset,Security,Infrastructure,2025-01-06 14:31:00,48,38.34,On-Time,4.0,UK,55.37,-3.43,3,0,0,9.659999999999997,12.0,0.20124999999999993,0.75,0.42075,Standard
TIC-5799,Closed,Medium,Email,VPN Drop,Network,Network Ops,2025-01-01 23:23:00,24,39.96,Breached,5.0,India,20.59,78.96,2,0,0,-15.96,8.0,-0.665,1.0,0.0010000000000000009,Low Efficiency
TIC-5800,Closed,Low,Phone,Password Reset,Security,L1 Service Desk,2025-06-17 23:14:00,48,3.1,On-Time,3.0,Brazil,-14.23,-51.92,6,0,0,44.9,6.857142857142857,0.9354166666666667,0.5,0.76125,High Performer
TIC-5801,Closed,High,Email,Suspicious Email,Security,L2 Technical Support,2025-07-06 21:00:00,8,4.44,On-Time,2.0,USA,37.09,-95.71,5,0,0,3.5599999999999996,1.3333333333333333,0.44499999999999995,0.25,0.367,Low Efficiency
TIC-5802,Closed,Medium,Phone,Printer,Hardware,L1 Service Desk,2025-08-24 01:27:00,24,38.53,Breached,3.0,Brazil,-14.23,-51.92,5,0,0,-14.530000000000001,4.0,-0.6054166666666667,0.5,0.0,Low Efficiency
TIC-5803,Closed,Low,Phone,Bug Report,Software,Network Ops,2025-04-15 01:03:00,48,24.98,On-Time,2.0,USA,37.09,-95.71,5,0,0,23.02,8.0,0.47958333333333336,0.25,0.38775000000000004,Low Efficiency
TIC-5804,Resolved,Critical,Email,Access Revoked,Security,L2 Technical Support,2025-02-14 01:27:00,4,1.29,On-Time,3.022642390289449,Germany,51.16,10.45,3,0,1,2.71,1.0,0.6775,0.5056605975723623,0.6087642390289449,Standard
TIC-5805,Closed,High,Email,MFA Reset,Security,L2 Technical Support,2025-09-24 14:18:00,8,8.14,Breached,1.0,USA,37.09,-95.71,5,0,0,-0.14000000000000057,1.3333333333333333,-0.01750000000000007,0.0,0.0,Low Efficiency
TIC-5806,Closed,Medium,Chat,Port Request,Network,Infrastructure,2025-08-13 07:28:00,24,29.22,Breached,5.0,UK,55.37,-3.43,2,0,0,-5.219999999999999,8.0,-0.21750000000000003,1.0,0.2695,Low Efficiency
TIC-5807,Closed,Critical,Portal,Slow Internet,Network,L2 Technical Support,2025-08-21 11:52:00,4,5.45,Breached,2.0,USA,37.09,-95.71,2,0,0,-1.4500000000000002,1.3333333333333333,-0.36250000000000004,0.25,0.0,Low Efficiency
TIC-5808,Resolved,Medium,Phone,MFA Reset,Security,Network Ops,2025-09-17 18:52:00,24,4.46,On-Time,3.022642390289449,India,20.59,78.96,1,0,1,19.54,12.0,0.8141666666666667,0.5056605975723623,0.6907642390289449,Standard
TIC-5809,Closed,Medium,Email,License Request,Software,Network Ops,2025-10-02 14:20:00,24,4.88,On-Time,2.0,Brazil,-14.23,-51.92,5,0,0,19.12,4.0,0.7966666666666666,0.25,0.578,Standard
TIC-5810,Closed,Medium,Email,Printer,Hardware,L1 Service Desk,2025-03-05 19:22:00,24,37.2,Breached,2.0,Brazil,-14.23,-51.92,8,0,0,-13.200000000000003,2.6666666666666665,-0.55,0.25,0.0,Low Efficiency
TIC-5811,Closed,Medium,Chat,Suspicious Email,Security,L2 Technical Support,2025-05-22 20:05:00,24,8.91,On-Time,2.0,Brazil,-14.23,-51.92,7,0,0,15.09,3.0,0.6287499999999999,0.25,0.47724999999999995,Standard
TIC-5812,Resolved,High,Email,Keyboard/Mouse,Hardware,Infrastructure,2025-06-02 22:37:00,8,12.03,Breached,3.022642390289449,Brazil,-14.23,-51.92,7,0,1,-4.029999999999999,1.0,-0.5037499999999999,0.5056605975723623,0.0,Low Efficiency
TIC-5813,Closed,Low,Phone,Slow Internet,Network,Network Ops,2025-10-31 09:35:00,48,55.32,Breached,4.0,USA,37.09,-95.71,7,0,0,-7.32,6.0,-0.15250000000000008,0.75,0.20850000000000002,Low Efficiency
TIC-5814,Closed,Medium,Chat,Monitor Issue,Hardware,Infrastructure,2025-07-23 05:24:00,24,25.03,Breached,4.0,Brazil,-14.23,-51.92,2,0,0,-1.0300000000000011,8.0,-0.042916666666666714,0.75,0.27425,Low Efficiency
TIC-5815,Closed,Low,Chat,Laptop Repair,Hardware,L2 Technical Support,2025-07-16 23:05:00,48,51.6,Breached,5.0,India,20.59,78.96,2,0,0,-3.6000000000000014,16.0,-0.07499999999999996,1.0,0.35500000000000004,Low Efficiency
TIC-5816,Closed,High,Chat,Laptop Repair,Hardware,L2 Technical Support,2025-08-08 04:32:00,8,9.63,Breached,5.0,USA,37.09,-95.71,3,0,0,-1.6300000000000008,2.0,-0.2037500000000001,1.0,0.27774999999999994,Low Efficiency
TIC-5817,Closed,High,Portal,Monitor Issue,Hardware,Security Admin,2025-04-30 18:05:00,8,12.68,Breached,3.0,UK,55.37,-3.43,3,0,0,-4.68,2.0,-0.585,0.5,0.0,Low Efficiency
TIC-5818,Closed,High,Chat,License Request,Software,L1 Service Desk,2025-03-14 11:15:00,8,7.42,On-Time,4.0,Germany,51.16,10.45,10,0,0,0.5800000000000001,0.7272727272727273,0.07250000000000001,0.75,0.3435,Low Efficiency
TIC-5819,Closed,Medium,Portal,Wi-Fi Access,Network,Network Ops,2025-08-05 18:20:00,24,30.7,Breached,4.0,UK,55.37,-3.43,3,0,0,-6.699999999999999,6.0,-0.27916666666666656,0.75,0.13250000000000012,Low Efficiency
TIC-5820,Open,Critical,Portal,Laptop Repair,Hardware,Security Admin,2025-11-09 12:00:00,4,,Pending,3.022642390289449,Germany,51.16,10.45,6,1,1,,0.5714285714285714,,0.5056605975723623,,Pending
TIC-5821,Closed,Medium,Chat,Printer,Hardware,L1 Service Desk,2025-07-18 00:51:00,24,42.69,Breached,3.0,USA,37.09,-95.71,2,0,0,-18.689999999999998,8.0,-0.7787499999999998,0.5,0.0,Low Efficiency
TIC-5822,Resolved,Medium,Portal,MFA Reset,Security,Network Ops,2025-01-02 07:14:00,24,11.79,On-Time,3.022642390289449,Brazil,-14.23,-51.92,6,0,1,12.21,3.4285714285714284,0.50875,0.5056605975723623,0.5075142390289449,Standard
TIC-5823,Closed,Medium,Phone,Port Request,Network,Network Ops,2025-05-01 06:02:00,24,30.22,Breached,1.0,Brazil,-14.23,-51.92,3,0,0,-6.219999999999999,6.0,-0.25916666666666655,0.0,0.0,Low Efficiency
TIC-5824,Closed,Medium,Chat,Update Failure,Software,Security Admin,2025-06-04 08:45:00,24,18.61,On-Time,5.0,India,20.59,78.96,4,0,0,5.390000000000001,4.8,0.22458333333333336,1.0,0.5347500000000001,Standard
TIC-5825,Closed,Low,Chat,Port Request,Network,Network Ops,2025-02-08 20:24:00,48,45.84,On-Time,1.0,Germany,51.16,10.45,3,0,0,2.1599999999999966,12.0,0.04499999999999993,0.0,0.026999999999999958,Low Efficiency
TIC-5826,Closed,Low,Portal,Bug Report,Software,L2 Technical Support,2025-08-10 01:44:00,48,18.75,On-Time,3.0,USA,37.09,-95.71,11,0,0,29.25,4.0,0.609375,0.5,0.565625,Standard
TIC-5827,Closed,Medium,Phone,VPN Drop,Network,L1 Service Desk,2025-11-06 23:15:00,24,20.97,On-Time,3.0,UK,55.37,-3.43,3,0,0,3.030000000000001,6.0,0.12625000000000008,0.5,0.27575000000000005,Low Efficiency
TIC-5828,Closed,Medium,Chat,Update Failure,Software,Network Ops,2025-05-27 05:13:00,24,9.68,On-Time,1.0,India,20.59,78.96,4,0,0,14.32,4.8,0.5966666666666667,0.0,0.358,Low Efficiency
TIC-5829,Resolved,High,Email,Monitor Issue,Hardware,L1 Service Desk,2025-08-20 20:47:00,8,6.0,On-Time,3.022642390289449,Brazil,-14.23,-51.92,4,0,1,2.0,1.6,0.25,0.5056605975723623,0.3522642390289449,Low Efficiency
TIC-5830,Closed,Medium,Phone,Port Request,Network,Infrastructure,2025-11-15 17:33:00,24,35.52,Breached,5.0,USA,37.09,-95.71,7,0,0,-11.520000000000003,3.0,-0.4800000000000002,1.0,0.11199999999999993,Low Efficiency
