Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions
TIC-5560,Closed,Low,Email,Suspicious Email,Security,Security Admin,21-07-2025 04:53,48,15.15,On-Time,1,USA,37.09,-95.71,3
TIC-5561,Closed,Critical,Portal,Laptop Repair,Hardware,L1 Service Desk,12-12-2025 17:41,4,6.41,Breached,5,USA,37.09,-95.71,3
TIC-5562,Closed,Low,Email,Bug Report,Software,Network Ops,25-08-2025 14:52,48,47.73,On-Time,4,UK,55.37,-3.43,9
TIC-5563,Closed,Medium,Email,Access Revoked,Security,Security Admin,19-06-2025 04:36,24,17.73,On-Time,4,India,20.59,78.96,5
TIC-5564,Resolved,Medium,Email,Access Revoked,Security,Security Admin,24-10-2025 09:35,24,13.15,On-Time,,UK,55.37,-3.43,6
TIC-5565,Closed,Medium,Portal,Wi-Fi Access,Network,Network Ops,28-03-2025 06:18,24,34.41,Breached,1,UK,55.37,-3.43,5
TIC-5566,Open,Medium,Chat,Slow Internet,Network,Network Ops,31-07-2025 23:25,24,,Pending,,Brazil,-14.23,-51.92,3
TIC-5567,Closed,Low,Email,Printer,Hardware,Network Ops,19-10-2025 07:19,48,49.97,Breached,1,Brazil,-14.23,-51.92,1
TIC-5568,Closed,High,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,22-09-2025 06:49,8,5.23,On-Time,4,UK,55.37,-3.43,7
TIC-5569,Closed,Medium,Chat,Keyboard/Mouse,Hardware,L1 Service Desk,30-07-2025 01:45,24,34.87,Breached,1,Germany,51.16,10.45,5
TIC-5570,Closed,Medium,Email,Printer,Hardware,Network Ops,07-04-2025 16:24,24,30.19,Breached,1,Brazil,-14.23,-51.92,5
TIC-5571,Closed,Medium,Phone,Suspicious Email,Security,L2 Technical Support,09-03-2025 23:03,24,20.67,On-Time,2,USA,37.09,-95.71,5
TIC-5572,Closed,Low,Phone,Password Reset,Security,Infrastructure,20-03-2025 23:43,48,26.13,On-Time,1,Germany,51.16,10.45,4
TIC-5573,Closed,Low,Email,Login Issue,Software,Network Ops,01-01-2025 15:00,48,8.57,On-Time,3,India,20.59,78.96,10
TIC-5574,Closed,Medium,Phone,Monitor Issue,Hardware,Network Ops,07-12-2025 23:02,24,31.79,Breached,4,Brazil,-14.23,-51.92,3
TIC-5575,Closed,High,Portal,Laptop Repair,Hardware,L1 Service Desk,06-01-2025 07:56,8,11.08,Breached,5,UK,55.37,-3.43,3
TIC-5576,Open,High,Portal,Wi-Fi Access,Network,Infrastructure,12-08-2025 07:18,8,,Pending,,USA,37.09,-95.71,2
TIC-5577,Closed,Low,Chat,VPN Drop,Network,Infrastructure,27-09-2025 21:41,48,42.66,On-Time,1,UK,55.37,-3.43,2
TIC-5578,Closed,Low,Email,Wi-Fi Access,Network,Security Admin,10-11-2025 23:41,48,67.82,Breached,2,India,20.59,78.96,5
TIC-5579,Closed,High,Phone,VPN Drop,Network,L1 Service Desk,11-01-2025 17:55,8,4.66,On-Time,5,UK,55.37,-3.43,1
TIC-5580,Closed,Medium,Email,Laptop Repair,Hardware,L2 Technical Support,02-02-2025 10:13,24,29.51,Breached,3,Germany,51.16,10.45,7
TIC-5581,Closed,Low,Phone,Login Issue,Software,Infrastructure,08-08-2025 10:17,48,45.31,On-Time,3,India,20.59,78.96,12
TIC-5582,Closed,High,Phone,Keyboard/Mouse,Hardware,L1 Service Desk,21-10-2025 03:43,8,11.97,Breached,1,Brazil,-14.23,-51.92,4
TIC-5583,Closed,Medium,Phone,Slow Internet,Network,Infrastructure,07-07-2025 05:35,24,12.53,On-Time,3,UK,55.37,-3.43,7
TIC-5584,Closed,Medium,Portal,Laptop Repair,Hardware,L2 Technical Support,25-12-2025 14:13,24,23.32,On-Time,1,Brazil,-14.23,-51.92,6
TIC-5585,Closed,Medium,Phone,Bug Report,Software,Security Admin,20-03-2025 21:13,24,13.71,On-Time,2,UK,55.37,-3.43,7
TIC-5586,Closed,Medium,Email,Printer,Hardware,L1 Service Desk,01-02-2025 03:33,24,16.52,On-Time,2,India,20.59,78.96,8
TIC-5587,Closed,Critical,Chat,Slow Internet,Network,Security Admin,13-12-2025 23:37,4,5.32,Breached,5,Germany,51.16,10.45,7
TIC-5588,Closed,High,Email,Update Failure,Software,L1 Service Desk,16-11-2025 17:54,8,1.06,On-Time,3,Germany,51.16,10.45,10
TIC-5589,Resolved,Medium,Email,Bug Report,Software,L2 Technical Support,21-01-2025 05:03,24,5.13,On-Time,,India,20.59,78.96,8
TIC-5590,Closed,Medium,Chat,Bug Report,Software,Infrastructure,23-01-2025 07:27,24,13.22,On-Time,5,India,20.59,78.96,5
TIC-5591,Closed,Medium,Phone,VPN Drop,Network,L1 Service Desk,08-08-2025 11:05,24,19.45,On-Time,2,USA,37.09,-95.71,2
TIC-5592,Closed,High,Portal,Keyboard/Mouse,Hardware,Security Admin,06-06-2025 06:04,8,11.58,Breached,1,Germany,51.16,10.45,2
TIC-5593,Closed,Medium,Portal,License Request,Software,Infrastructure,07-05-2025 00:48,24,18.09,On-Time,1,UK,55.37,-3.43,8
TIC-5594,Closed,High,Phone,Bug Report,Software,Security Admin,03-12-2025 02:21,8,8.53,Breached,4,USA,37.09,-95.71,3
TIC-5595,Closed,Low,Email,Printer,Hardware,Network Ops,26-05-2025 08:46,48,59.83,Breached,3,UK,55.37,-3.43,5
TIC-5596,Closed,High,Phone,Password Reset,Security,L1 Service Desk,05-06-2025 19:45,8,2.25,On-Time,3,Germany,51.16,10.45,5
TIC-5597,Resolved,High,Portal,License Request,Software,Network Ops,06-09-2025 01:12,8,8.76,Breached,,India,20.59,78.96,6
TIC-5598,Closed,Low,Email,VPN Drop,Network,Security Admin,25-12-2025 00:20,48,36.22,On-Time,5,Germany,51.16,10.45,7
TIC-5599,Closed,Medium,Chat,License Request,Software,Network Ops,08-08-2025 05:18,24,16.73,On-Time,1,Brazil,-14.23,-51.92,4
TIC-5600,Closed,Medium,Phone,License Request,Software,Infrastructure,11-07-2025 07:40,24,13.29,On-Time,4,UK,55.37,-3.43,11
TIC-5601,Closed,Low,Chat,Password Reset,Security,L2 Technical Support,28-10-2025 12:14,48,16.38,On-Time,3,USA,37.09,-95.71,2
TIC-5602,Closed,High,Email,Bug Report,Software,Network Ops,13-09-2025 13:28,8,5.2,On-Time,3,USA,37.09,-95.71,3
TIC-5603,Closed,Low,Portal,Monitor Issue,Hardware,Security Admin,27-04-2025 17:04,48,61.63,Breached,5,Brazil,-14.23,-51.92,7
TIC-5604,Closed,Low,Portal,Suspicious Email,Security,L2 Technical Support,16-12-2025 16:52,48,11.96,On-Time,3,Brazil,-14.23,-51.92,4
TIC-5605,Closed,Low,Chat,License Request,Software,L2 Technical Support,14-03-2025 13:49,48,39.06,On-Time,5,India,20.59,78.96,12
TIC-5606,Closed,High,Portal,Slow Internet,Network,Infrastructure,08-03-2025 07:02,8,13.07,Breached,2,Brazil,-14.23,-51.92,4
TIC-5607,Closed,Critical,Phone,Update Failure,Software,L1 Service Desk,30-10-2025 03:24,4,0.52,On-Time,1,Germany,51.16,10.45,3
TIC-5608,Closed,High,Email,Port Request,Network,L1 Service Desk,06-03-2025 18:27,8,12.71,Breached,3,UK,55.37,-3.43,1
TIC-5609,Closed,Medium,Chat,Bug Report,Software,L2 Technical Support,07-12-2025 17:30,24,13.7,On-Time,2,USA,37.09,-95.71,8
TIC-5610,Closed,Low,Email,Login Issue,Software,Network Ops,10-01-2025 15:34,48,4.29,On-Time,1,Germany,51.16,10.45,11
TIC-5611,Resolved,Medium,Phone,Update Failure,Software,Infrastructure,04-04-2025 07:31,24,23.95,On-Time,,Brazil,-14.23,-51.92,12
TIC-5612,Closed,Critical,Phone,Port Request,Network,Network Ops,23-02-2025 11:00,4,5.03,Breached,5,USA,37.09,-95.71,7
TIC-5613,Resolved,Low,Email,Password Reset,Security,L2 Technical Support,08-12-2025 12:24,48,21.96,On-Time,,Brazil,-14.23,-51.92,1
TIC-5614,Closed,High,Email,Login Issue,Software,Network Ops,17-09-2025 11:27,8,0.75,On-Time,1,India,20.59,78.96,11
TIC-5615,Resolved,Medium,Email,MFA Reset,Security,Network Ops,02-10-2025 08:42,24,7.71,On-Time,,UK,55.37,-3.43,5
TIC-5616,Resolved,Low,Email,Port Request,Network,Infrastructure,20-03-2025 14:52,48,72.49,Breached,,USA,37.09,-95.71,7
TIC-5617,Closed,Medium,Email,License Request,Software,L2 Technical Support,22-12-2025 14:26,24,0.34,On-Time,2,Germany,51.16,10.45,11
TIC-5618,Closed,Medium,Portal,Wi-Fi Access,Network,Security Admin,10-04-2025 13:23,24,34.93,Breached,3,Brazil,-14.23,-51.92,7
TIC-5619,Resolved,Low,Chat,Laptop Repair,Hardware,Network Ops,13-10-2025 18:37,48,45.43,On-Time,,USA,37.09,-95.71,5
TIC-5620,Closed,Medium,Portal,VPN Drop,Network,L1 Service Desk,17-12-2025 18:19,24,12.39,On-Time,5,USA,37.09,-95.71,7
TIC-5621,Closed,Medium,Phone,Bug Report,Software,Security Admin,28-09-2025 07:35,24,25.33,Breached,4,Brazil,-14.23,-51.92,11
TIC-5622,Closed,Medium,Email,Bug Report,Software,Network Ops,30-05-2025 05:05,24,14.08,On-Time,5,India,20.59,78.96,6
TIC-5623,Closed,Critical,Phone,MFA Reset,Security,Infrastructure,18-04-2025 09:12,4,1.16,On-Time,2,Germany,51.16,10.45,7
TIC-5624,Resolved,Critical,Chat,Login Issue,Software,L1 Service Desk,06-04-2025 02:50,4,1.12,On-Time,,UK,55.37,-3.43,10
TIC-5625,Closed,Medium,Phone,Monitor Issue,Hardware,Network Ops,05-02-2025 03:54,24,28.69,Breached,4,Germany,51.16,10.45,2
TIC-5626,Closed,Medium,Email,Monitor Issue,Hardware,L1 Service Desk,30-09-2025 06:08,24,28.06,Breached,4,UK,55.37,-3.43,1
TIC-5627,Closed,High,Email,Monitor Issue,Hardware,Security Admin,02-08-2025 04:55,8,5.06,On-Time,5,Germany,51.16,10.45,2
TIC-5628,Closed,Medium,Portal,Bug Report,Software,L2 Technical Support,04-03-2025 00:31,24,14.12,On-Time,5,India,20.59,78.96,10
TIC-5629,Closed,Medium,Chat,Monitor Issue,Hardware,Network Ops,19-06-2025 10:18,24,12.14,On-Time,2,Brazil,-14.23,-51.92,1
TIC-5630,Closed,Medium,Phone,Slow Internet,Network,Infrastructure,13-11-2025 09:55,24,30.66,Breached,4,UK,55.37,-3.43,5
TIC-5631,Open,Low,Email,Keyboard/Mouse,Hardware,Infrastructure,06-10-2025 08:17,48,,Pending,,India,20.59,78.96,3
TIC-5632,Closed,Medium,Email,Printer,Hardware,L2 Technical Support,19-04-2025 03:04,24,20.36,On-Time,2,USA,37.09,-95.71,5
TIC-5633,Closed,High,Chat,Suspicious Email,Security,L2 Technical Support,13-08-2025 11:51,8,7.92,On-Time,3,UK,55.37,-3.43,1
TIC-5634,Closed,Critical,Portal,MFA Reset,Security,Security Admin,14-09-2025 01:23,4,2.58,On-Time,3,UK,55.37,-3.43,4
TIC-5635,Closed,Medium,Portal,Wi-Fi Access,Network,Security Admin,29-11-2025 16:33,24,41.95,Breached,1,USA,37.09,-95.71,6
TIC-5636,Closed,Medium,Portal,Printer,Hardware,Infrastructure,20-04-2025 10:35,24,42.87,Breached,3,India,20.59,78.96,8
TIC-5637,Closed,Medium,Portal,Access Revoked,Security,Infrastructure,29-06-2025 19:56,24,20.89,On-Time,1,India,20.59,78.96,4
TIC-5638,Closed,Medium,Email,License Request,Software,Infrastructure,30-01-2025 23:31,24,26.13,Breached,3,UK,55.37,-3.43,12
TIC-5639,Closed,Low,Portal,Port Request,Network,L1 Service Desk,14-02-2025 19:19,48,28.84,On-Time,1,Brazil,-14.23,-51.92,6
TIC-5640,Closed,High,Email,Laptop Repair,Hardware,Infrastructure,28-09-2025 03:56,8,9.68,Breached,3,Brazil,-14.23,-51.92,5
TIC-5641,Closed,Medium,Email,Suspicious Email,Security,Security Admin,17-01-2025 11:44,24,17.49,On-Time,1,UK,55.37,-3.43,1
TIC-5642,Closed,Medium,Portal,Slow Internet,Network,Network Ops,13-06-2025 07:07,24,39.98,Breached,1,Germany,51.16,10.45,6
TIC-5643,Resolved,High,Chat,Keyboard/Mouse,Hardware,Network Ops,03-01-2025 01:57,8,7.08,On-Time,,USA,37.09,-95.71,1
TIC-5644,Closed,Critical,Chat,License Request,Software,Network Ops,18-08-2025 14:20,4,1.62,On-Time,5,India,20.59,78.96,6
TIC-5645,Closed,Medium,Chat,License Request,Software,Network Ops,31-07-2025 21:04,24,16.79,On-Time,5,India,20.59,78.96,3
TIC-5646,Open,High,Email,Access Revoked,Security,Network Ops,03-06-2025 05:18,8,,Pending,,Germany,51.16,10.45,7
TIC-5647,Closed,Low,Portal,MFA Reset,Security,Network Ops,14-03-2025 06:18,48,38,On-Time,3,India,20.59,78.96,8
TIC-5648,Closed,Low,Chat,Wi-Fi Access,Network,L1 Service Desk,08-05-2025 02:03,48,36.8,On-Time,3,Germany,51.16,10.45,5
TIC-5649,Closed,Low,Chat,Login Issue,Software,L1 Service Desk,07-03-2025 00:37,48,18.81,On-Time,3,USA,37.09,-95.71,12
TIC-5650,Closed,High,Email,Bug Report,Software,Network Ops,12-05-2025 18:33,8,5.45,On-Time,2,Brazil,-14.23,-51.92,10
TIC-5651,Closed,Critical,Email,License Request,Software,L2 Technical Support,06-11-2025 17:35,4,3.7,On-Time,3,Brazil,-14.23,-51.92,4
TIC-5652,Closed,Low,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,17-07-2025 15:39,48,28.93,On-Time,1,UK,55.37,-3.43,4
TIC-5653,Closed,Medium,Phone,License Request,Software,Security Admin,28-08-2025 18:40,24,18.8,On-Time,2,Germany,51.16,10.45,4
TIC-5654,Resolved,Low,Email,Bug Report,Software,L2 Technical Support,26-01-2025 06:41,48,24.29,On-Time,,UK,55.37,-3.43,9
TIC-5655,Closed,High,Phone,Keyboard/Mouse,Hardware,Security Admin,08-08-2025 03:24,8,6.79,On-Time,4,Brazil,-14.23,-51.92,5
TIC-5656,Closed,Low,Portal,Printer,Hardware,Infrastructure,20-02-2025 06:37,48,42.69,On-Time,3,UK,55.37,-3.43,7
TIC-5657,Closed,High,Phone,License Request,Software,Security Admin,14-05-2025 11:00,8,6.08,On-Time,4,USA,37.09,-95.71,11
TIC-5658,Closed,Low,Phone,Login Issue,Software,Network Ops,23-03-2025 05:29,48,23.23,On-Time,4,UK,55.37,-3.43,10
TIC-5659,Closed,Low,Email,VPN Drop,Network,Infrastructure,20-01-2025 03:01,48,26.82,On-Time,4,Germany,51.16,10.45,1
TIC-5660,Closed,Low,Portal,License Request,Software,Infrastructure,29-05-2025 14:39,48,46.22,On-Time,3,India,20.59,78.96,4
TIC-5661,Open,Low,Email,Port Request,Network,L1 Service Desk,01-07-2025 09:52,48,,Pending,,USA,37.09,-95.71,3
TIC-5662,Closed,Medium,Chat,Monitor Issue,Hardware,Security Admin,05-10-2025 01:51,24,37.91,Breached,1,Brazil,-14.23,-51.92,2
TIC-5663,Closed,High,Chat,Suspicious Email,Security,Network Ops,04-04-2025 13:36,8,8.39,Breached,2,India,20.59,78.96,8
TIC-5664,Closed,Low,Phone,Laptop Repair,Hardware,Security Admin,22-06-2025 12:33,48,33.16,On-Time,2,Brazil,-14.23,-51.92,2
TIC-5665,Open,High,Chat,Monitor Issue,Hardware,Network Ops,19-04-2025 10:52,8,,Pending,,India,20.59,78.96,5
TIC-5666,Closed,Medium,Phone,Laptop Repair,Hardware,Security Admin,07-04-2025 21:59,24,31.87,Breached,4,USA,37.09,-95.71,7
TIC-5667,Closed,Low,Chat,Port Request,Network,L2 Technical Support,20-11-2025 21:20,48,67.39,Breached,1,UK,55.37,-3.43,4
TIC-5668,Open,Medium,Portal,Port Request,Network,Network Ops,19-11-2025 07:49,24,,Pending,,USA,37.09,-95.71,3
TIC-5669,Closed,Low,Email,Suspicious Email,Security,L1 Service Desk,23-10-2025 06:30,48,36.47,On-Time,5,UK,55.37,-3.43,8
TIC-5670,Closed,High,Portal,Login Issue,Software,Network Ops,25-11-2025 20:06,8,3.17,On-Time,4,UK,55.37,-3.43,5
TIC-5671,Open,Medium,Portal,Keyboard/Mouse,Hardware,L1 Service Desk,18-12-2025 05:58,24,,Pending,,India,20.59,78.96,7
TIC-5672,Closed,Low,Email,Login Issue,Software,Network Ops,01-01-2025 21:12,48,2.29,On-Time,5,Brazil,-14.23,-51.92,5
TIC-5673,Closed,Low,Phone,Access Revoked,Security,Security Admin,03-09-2025 18:20,48,36.3,On-Time,5,Germany,51.16,10.45,6
TIC-5674,Closed,Medium,Phone,VPN Drop,Network,L1 Service Desk,09-03-2025 06:38,24,22.36,On-Time,5,USA,37.09,-95.71,6
TIC-5675,Closed,Critical,Phone,MFA Reset,Security,L1 Service Desk,26-11-2025 11:42,4,2.59,On-Time,3,USA,37.09,-95.71,1
TIC-5676,Closed,Critical,Email,Wi-Fi Access,Network,Network Ops,28-01-2025 05:55,4,4.72,Breached,2,USA,37.09,-95.71,2
TIC-5677,Closed,Medium,Chat,Keyboard/Mouse,Hardware,Network Ops,06-08-2025 16:19,24,24.82,Breached,2,USA,37.09,-95.71,5
TIC-5678,Closed,Medium,Portal,Slow Internet,Network,L2 Technical Support,18-02-2025 13:02,24,30.26,Breached,4,India,20.59,78.96,7
TIC-5679,Closed,Medium,Email,Slow Internet,Network,Network Ops,27-09-2025 23:19,24,36.63,Breached,3,Germany,51.16,10.45,4
TIC-5680,Closed,Medium,Portal,License Request,Software,L1 Service Desk,23-05-2025 09:59,24,14.34,On-Time,2,Germany,51.16,10.45,9
TIC-5681,Closed,Critical,Chat,Suspicious Email,Security,Infrastructure,24-11-2025 13:32,4,4.31,Breached,4,UK,55.37,-3.43,5
TIC-5682,Closed,Medium,Chat,Printer,Hardware,Infrastructure,13-01-2025 16:44,24,24.45,Breached,2,India,20.59,78.96,3
TIC-5683,Closed,Medium,Email,VPN Drop,Network,Infrastructure,23-04-2025 20:54,24,36.18,Breached,4,India,20.59,78.96,3
TIC-5684,Closed,Low,Portal,Bug Report,Software,L1 Service Desk,12-06-2025 14:31,48,22.68,On-Time,1,India,20.59,78.96,7
TIC-5685,Closed,Low,Phone,Suspicious Email,Security,Infrastructure,04-01-2025 03:58,48,7.06,On-Time,3,USA,37.09,-95.71,7
TIC-5686,Closed,High,Email,Keyboard/Mouse,Hardware,Network Ops,04-05-2025 17:51,8,14.23,Breached,5,Germany,51.16,10.45,7
TIC-5687,Closed,High,Chat,Laptop Repair,Hardware,Security Admin,04-05-2025 19:55,8,13.5,Breached,1,Brazil,-14.23,-51.92,8
TIC-5688,Closed,High,Chat,Port Request,Network,Network Ops,30-09-2025 16:14,8,9.61,Breached,4,UK,55.37,-3.43,2
TIC-5689,Closed,Medium,Email,Printer,Hardware,Security Admin,28-10-2025 00:03,24,23.24,On-Time,3,Brazil,-14.23,-51.92,1
TIC-5690,Closed,Medium,Phone,Monitor Issue,Hardware,L1 Service Desk,23-12-2025 20:08,24,17.52,On-Time,1,Brazil,-14.23,-51.92,5
TIC-5691,Closed,High,Phone,VPN Drop,Network,L1 Service Desk,07-05-2025 05:44,8,11.68,Breached,1,UK,55.37,-3.43,1
TIC-5692,Open,Critical,Phone,Bug Report,Software,Infrastructure,31-07-2025 06:41,4,,Pending,,India,20.59,78.96,3
TIC-5693,Open,Medium,Phone,Monitor Issue,Hardware,Security Admin,30-11-2025 10:03,24,,Pending,,Brazil,-14.23,-51.92,5
TIC-5694,Resolved,High,Phone,Suspicious Email,Security,L2 Technical Support,18-08-2025 03:06,8,5.68,On-Time,,UK,55.37,-3.43,4
TIC-5695,Resolved,Medium,Chat,Monitor Issue,Hardware,Security Admin,03-04-2025 16:59,24,19.55,On-Time,,USA,37.09,-95.71,8
TIC-5696,Closed,Critical,Phone,Monitor Issue,Hardware,Network Ops,10-12-2025 02:24,4,5.62,Breached,1,USA,37.09,-95.71,4
TIC-5697,Open,Low,Chat,License Request,Software,L1 Service Desk,25-05-2025 02:10,48,,Pending,,India,20.59,78.96,3
TIC-5698,Closed,Medium,Email,Monitor Issue,Hardware,Network Ops,10-02-2025 03:51,24,31.28,Breached,5,India,20.59,78.96,5
TIC-5699,Closed,High,Email,Access Revoked,Security,L1 Service Desk,02-05-2025 20:10,8,7.03,On-Time,5,Germany,51.16,10.45,2
TIC-5700,Open,Low,Chat,Slow Internet,Network,Network Ops,03-07-2025 04:10,48,,Pending,,Germany,51.16,10.45,4
TIC-5701,Closed,Medium,Email,Keyboard/Mouse,Hardware,L1 Service Desk,20-07-2025 23:56,24,33.05,Breached,3,Brazil,-14.23,-51.92,1
TIC-5702,Closed,Medium,Phone,Wi-Fi Access,Network,L1 Service Desk,04-11-2025 22:22,24,20.61,On-Time,1,UK,55.37,-3.43,1
TIC-5703,Closed,High,Phone,License Request,Software,L2 Technical Support,03-09-2025 02:56,8,8.5,Breached,2,India,20.59,78.96,10
TIC-5704,Closed,Medium,Portal,Keyboard/Mouse,Hardware,L1 Service Desk,25-12-2025 13:04,24,42.63,Breached,3,India,20.59,78.96,1
TIC-5705,Closed,High,Portal,Laptop Repair,Hardware,Security Admin,08-05-2025 12:14,8,9.36,Breached,5,Brazil,-14.23,-51.92,4
TIC-5706,Closed,Medium,Phone,Printer,Hardware,Network Ops,25-05-2025 02:45,24,15.19,On-Time,1,Germany,51.16,10.45,1
TIC-5707,Closed,Medium,Chat,Password Reset,Security,Infrastructure,06-02-2025 14:23,24,16.7,On-Time,4,Brazil,-14.23,-51.92,1
TIC-5708,Closed,Medium,Phone,Login Issue,Software,L1 Service Desk,13-05-2025 03:40,24,8.61,On-Time,3,Germany,51.16,10.45,3
TIC-5709,Closed,Medium,Email,Password Reset,Security,L2 Technical Support,02-06-2025 19:34,24,21.85,On-Time,5,Brazil,-14.23,-51.92,1
TIC-5710,Closed,Medium,Portal,Update Failure,Software,L1 Service Desk,30-12-2025 00:06,24,19.5,On-Time,3,India,20.59,78.96,11
TIC-5711,Closed,High,Chat,VPN Drop,Network,L1 Service Desk,10-06-2025 16:44,8,7.03,On-Time,2,Germany,51.16,10.45,7
TIC-5712,Closed,High,Portal,Port Request,Network,Network Ops,18-09-2025 19:34,8,6.1,On-Time,1,UK,55.37,-3.43,3
TIC-5713,Closed,Medium,Email,Port Request,Network,Infrastructure,30-04-2025 18:10,24,24.72,Breached,3,India,20.59,78.96,1
TIC-5714,Closed,High,Chat,Password Reset,Security,Infrastructure,04-01-2025 15:29,8,6.29,On-Time,4,Brazil,-14.23,-51.92,5
TIC-5715,Closed,Medium,Email,Access Revoked,Security,Infrastructure,04-01-2025 21:46,24,22.15,On-Time,3,India,20.59,78.96,8
TIC-5716,Closed,Medium,Email,Access Revoked,Security,Network Ops,07-03-2025 09:40,24,18.49,On-Time,4,USA,37.09,-95.71,7
TIC-5717,Closed,Medium,Email,Update Failure,Software,Network Ops,20-04-2025 22:01,24,1.14,On-Time,4,UK,55.37,-3.43,12
TIC-5718,Closed,Medium,Portal,Keyboard/Mouse,Hardware,L2 Technical Support,10-04-2025 06:56,24,40.81,Breached,2,USA,37.09,-95.71,3
TIC-5719,Closed,Low,Chat,Slow Internet,Network,Security Admin,08-10-2025 06:00,48,27.88,On-Time,1,Germany,51.16,10.45,5
TIC-5720,Resolved,High,Phone,Access Revoked,Security,Network Ops,15-05-2025 04:39,8,1.04,On-Time,,UK,55.37,-3.43,5
TIC-5721,Closed,Critical,Phone,Port Request,Network,Security Admin,05-02-2025 13:16,4,6.62,Breached,2,India,20.59,78.96,7
TIC-5722,Closed,High,Portal,Monitor Issue,Hardware,Security Admin,29-09-2025 09:28,8,12.04,Breached,2,India,20.59,78.96,5
TIC-5723,Closed,Low,Phone,Wi-Fi Access,Network,Infrastructure,26-03-2025 12:46,48,77.98,Breached,5,India,20.59,78.96,3
TIC-5724,Closed,Low,Email,Monitor Issue,Hardware,L2 Technical Support,09-02-2025 05:42,48,79.52,Breached,5,UK,55.37,-3.43,1
TIC-5725,Open,Critical,Email,Password Reset,Security,Network Ops,07-04-2025 18:07,4,,Pending,,Brazil,-14.23,-51.92,3
TIC-5726,Closed,Low,Portal,Wi-Fi Access,Network,L2 Technical Support,08-01-2025 06:05,48,58.35,Breached,2,India,20.59,78.96,7
TIC-5727,Closed,Medium,Email,Wi-Fi Access,Network,Infrastructure,07-02-2025 04:50,24,23.78,On-Time,4,USA,37.09,-95.71,6
TIC-5728,Closed,Medium,Email,Bug Report,Software,Network Ops,25-07-2025 01:05,24,20.1,On-Time,2,USA,37.09,-95.71,4
TIC-5729,Closed,Medium,Phone,Update Failure,Software,Security Admin,16-08-2025 01:27,24,5.54,On-Time,1,Germany,51.16,10.45,11
TIC-5730,Closed,Low,Chat,Port Request,Network,L2 Technical Support,20-09-2025 15:00,48,57.99,Breached,4,Germany,51.16,10.45,7
TIC-5731,Closed,Low,Portal,Printer,Hardware,L1 Service Desk,07-03-2025 14:22,48,36.35,On-Time,4,USA,37.09,-95.71,3
TIC-5732,Closed,Low,Chat,Password Reset,Security,L2 Technical Support,05-09-2025 07:46,48,52.79,Breached,5,UK,55.37,-3.43,1
TIC-5733,Closed,Critical,Phone,Update Failure,Software,Infrastructure,06-04-2025 00:17,4,1.47,On-Time,2,UK,55.37,-3.43,4
TIC-5734,Closed,Medium,Chat,Monitor Issue,Hardware,Security Admin,19-06-2025 12:38,24,39.74,Breached,5,Brazil,-14.23,-51.92,7
TIC-5735,Closed,High,Portal,VPN Drop,Network,Network Ops,09-05-2025 05:08,8,6.94,On-Time,3,India,20.59,78.96,4
TIC-5736,Resolved,Low,Email,Laptop Repair,Hardware,L1 Service Desk,13-12-2025 08:11,48,75.4,Breached,,Brazil,-14.23,-51.92,5
TIC-5737,Closed,Medium,Chat,Bug Report,Software,Network Ops,16-10-2025 16:47,24,17.54,On-Time,4,Brazil,-14.23,-51.92,12
TIC-5738,Closed,Medium,Chat,Login Issue,Software,Network Ops,10-07-2025 06:24,24,14.17,On-Time,3,UK,55.37,-3.43,4
TIC-5739,Closed,Medium,Email,MFA Reset,Security,L1 Service Desk,06-12-2025 09:08,24,7.79,On-Time,5,Brazil,-14.23,-51.92,8
TIC-5740,Closed,Medium,Phone,Bug Report,Software,L1 Service Desk,01-09-2025 17:10,24,14.11,On-Time,5,Germany,51.16,10.45,4
TIC-5741,Closed,High,Email,Printer,Hardware,L2 Technical Support,04-11-2025 16:04,8,7.29,On-Time,2,USA,37.09,-95.71,8
